model_name,aggregation_level,y_feature,n_features,rmse,mae,me,mape,d_model,nhead,num_layers,dropout_pe,dropout_encoder,batch_size,learning_rate,epochs,train_loss,val_loss,note,hidden_dim,dropout
multivariate_lstm,quarter_hour,hum,25,0.5123934185897551,0.27411837893071844,-0.024719273890584235,0.7679331167558011,,,5.0,,,4096.0,0.00031,25.0,0.004370745558005113,0.002809062699088827,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,quarter_hour,tmp,25,0.166814071848798,0.0951020949064422,-0.024575428964741273,0.38361414571608543,,,5.0,,,4096.0,0.00031,25.0,0.0034234311449556397,0.002173165010754019,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,quarter_hour,vis,25,398.36454030302633,76.23356321575413,-43.771785120521876,819937.3254105323,,,5.0,,,4096.0,0.00031,25.0,0.23564241702357927,0.27484891172498466,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,half_hour,CO2,25,32.02729620881318,11.356516108474302,-2.3584353861780034,2.027254871042323,,,5.0,,,4096.0,0.00031,25.0,0.06636520188588363,0.06401317529380321,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,half_hour,VOC,25,69.9311734917159,31.94887072668741,2.3211839234033103,3.815626005258034,,,5.0,,,4096.0,0.00031,25.0,0.05534789501092373,0.0565346036106348,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,half_hour,hum,25,0.7547007696849433,0.449914307626802,-0.14934712261087163,1.2133793365146288,,,5.0,,,4096.0,0.00031,25.0,0.008639208793353576,0.0061364671215415004,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,half_hour,tmp,25,0.25795108440361253,0.13839084578653668,0.01642420376993148,0.5654563134595768,,,5.0,,,4096.0,0.00031,25.0,0.00791942303140576,0.005137998145073652,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,half_hour,vis,25,632.1241969240396,78.9470199339729,13.957057400459972,154017.73050609502,,,5.0,,,4096.0,0.00031,25.0,0.3387668923689769,0.6834453098475933,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,hour,CO2,25,43.44883452933468,16.401282536328978,1.436163713716379,2.8605475751644813,,,5.0,,,4096.0,0.00031,25.0,0.12596086922444796,0.1209936186671257,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,hour,VOC,25,87.86946723630365,41.33464780202977,8.26828797670207,4.782108765671239,,,5.0,,,4096.0,0.00031,25.0,0.09234315862781123,0.09159981906414032,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,hour,hum,25,1.1101222845258785,0.7056682695990913,-0.06744443801018651,1.9560552198468368,,,5.0,,,4096.0,0.00031,25.0,0.020478477799578718,0.013378150761127472,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,hour,tmp,25,0.46949684984505413,0.28021764063099613,0.034430864439649475,1.140944096420855,,,5.0,,,4096.0,0.00031,25.0,0.02229922568719638,0.01712222695350647,LSTM model with device_id embedding,256.0,0.3
multivariate_lstm,hour,vis,25,769.8992793492603,164.81947580857545,-31.984039321954764,571.3633039761773,,,5.0,,,4096.0,0.00031,25.0,0.4420253826599372,0.5215936064720154,LSTM model with device_id embedding,256.0,0.3
